title,dates,press,link,content,time
올해 가상자산 가격 전망은… “반등 가능하나 미미한 수준”,2023.01.03,조선비즈언론사 선정,https://n.news.naver.com/mnews/article/366/0000867137?sid=101,"
“美 금리 인상 기조 둔화 예상… 가상자산 가격, 이르면 2분기부터 반등”  “실물 경제 상황 좋지 않아 큰 폭으로 상승하기는 어려워”        국내 가상자산 시장 전문가들이 올해 미국의 기준금리 인상 흐름이 둔화하면서 비트코인을 포함한 주요 가상자산의 가격이 반등할 것이라고 예상했다. 다만 대다수 전문가는 실물 경제 상황이 좋지 않아 과거 급등기처럼 큰 폭으로 가격이 오르기는 어려울 것으로 내다봤다.



가상화폐인 비트코인, 이더리움, 리플, 카르다노 모형. /연합뉴스        3일 정석문 코빗리서치센터장은 “올해 가상자산 가격은 미국 연방준비제도(Fed)의 통화 정책에 따라 움직일 것”이라며 “지난해 금리 인상 기조가 둔화한다면 가상자산 시장으로 자금이 다시 유입될 가능성이 크다”고 전망했다.이미선 빗썸리서치센터장도 “연준의 기준금리 인상이 올 1분기에는 마무리 단계에 접어들 것으로 보인다”고 말했다. 그는 “보통 채권이나 가상자산은 다른 자산에 비해 거시경제 정책에서 변화가 있을 경우 가격이 일찍 움직이는 경향이 있다”며 “가상자산은 이르면 2분기부터 가격이 반등할 것”이라고 점쳤다.리서치센터장들은 비트코인과 이더리움을 제외한 가상화폐의 경우 증권성이 있다는 미국 사법 당국의 판단이 나와도 가상자산의 가격 반등에는 큰 영향을 주지 못할 것이라고 예측했다. 지난해 미국 증권거래위원회(SEC)는 앰프와 랠리 등 9종의 가상화폐에 대해 증권성이 있다고 지목한 바 있다.SEC는 앞서 지난 2020년에는 시가총액 21조원 규모의 가상화폐인 리플을 미등록 증권 판매 혐의로 기소한 뒤 지금껏 법정 공방을 벌이고 있다. 만약 미국 사법 당국이 리플에 대해 증권성이 있다고 판단할 경우 비트코인, 이더리움 등을 제외한 대다수 코인들이 증권형 토큰으로 분류될 가능성이 크다.이 센터장은 “만약 리플이 승소하면 리플을 비롯한 상당수 알트코인에는 큰 호재로 작용할 것”이라며 “패소한다 해도 알트코인에 투자한 사람들은 주식시장으로 넘어가기보다는 비트코인과 이더리움 등의 코인에 투자할 가능성이 크다”고 말했다.



서울 서초구 빗썸 고객지원센터 전광판에 비트코인 등 주요 가상자산(암호화폐) 시세가 표시되고 있다. /뉴스1        그러나 대다수 전문가는 가상자산 가격이 올해도 눈에 띄게 가격이 오르지는 못할 것이라고 내다봤다. 최근 전세계적으로 경기후퇴에 대한 공포감이 커지는 상황에서 대표적인 위험자산으로 분류되는 가상자산에 투자 자금이 대규모로 유입되기는 어렵다는 이유에서다.실리콘밸리의 유명 벤처 투자가인 팀 드레이퍼는 현재 1만6000달러선에서 거래되고 있는 비트코인 가격이 상반기 안에 25만달러까지 오를 것이라고 주장했지만, 국내 전문가들은 이 같은 의견이 실현되기는 불가능하다고 봤다.박선영 동국대 경제학과 교수는 “비트코인 가격이 수개월 만에 1400% 넘게 폭등하는 것은 비현실적”이라며 “비트코인이 반등해도 지난해 가격 대비 최대 30% 정도까지 오르는 데 그칠 것”이라고 예상했다. 그는 “지난해 가파른 금리 인상 탓에 올해 전 세계 실물경제는 침체될 가능성이 크다”며 “기관 투자자들도 가상자산 투자에 주저하고 있는 만큼 시장에 큰 폭의 자금 유입을 기대하기는 어렵다”고 덧붙였다.나아가 일부 해외 전문가들은 가상자산 시장 상황이 오히려 지난해보다 악화할 수 있다고 경고했다.지난해까지 메타(구 페이스북)의 가상자산 사업을 총괄했던 데이비드 마커스 라이트스파크 최고경영자(CEO)는 최소 내년까지 가상자산 시장의 불경기가 이어질 것으로 전망했다. 세계 3위 가상자산 거래소였던 FTX가 파산한 상황에서 아직도 제대로 된 가상자산 관련 규제가 마련되지 않아 투자자들의 불신이 지속될 것이라는 이유에서다.그는 “제대로 된 규제가 시행되려면 최소 2년 이상의 시간이 필요하다”며 “가상자산 시장 전체가 투자자들의 신뢰를 되찾는 데 오랜 시간이 걸릴 것”이라고 주장했다.정석문 센터장도 “가상자산 시장은 아직 걸음마 단계에 머문 산업이기 때문에 제도적 측면에서 풀어야 할 숙제가 여전히 많다”며 “투자자 보호를 위해 기존 자본시장법 틀을 적용할지, 새로운 기준을 만들어 적용해야 할지 등 기본적인 접근 방식도 아직 확정이 되지 못한 상황”이라고 지적했다.
",2023-01-03 15:31:02
"비트코인 코어 개발자, 해킹으로 BTC 360만달러 피해",2023.01.03,코인데스크코리아,https://www.coindeskkorea.com/,,
"극단적인 올해 비트코인 전망…1,400% 랠리부터 70% 급락까지",2023.01.03,연합인포맥스,http://www.einfomax.com,,
"비트코인 채굴회사, 생존 위해 비트코인 보유전략 바꿔야",2023.01.03,연합인포맥스,http://www.einfomax.com,,
"日 게임사 스퀘어 에닉스, '블록체인 게임, 여전히 해볼 만한 승부'...""계속 ...",2023.01.03,디지털투데이,http://www.digitaltoday.co.kr/,,
"코스피, 0.31% 하락 마감…장중 2,200선 하회키도",2023.01.03,연합인포맥스,http://www.einfomax.com,,
"비트코인 약세 지속, 투자심리 지수는 '공포'",2023.01.03,뉴스토마토,http://news.etomato.com/,,
"도지 재단, 새 개발 펀드 조성···“지분증명 전환은 안해”",2023.01.03,디센터,http://decenter.kr,,
세계 1위 거래소 '바이낸스' 韓 진출 재시동…'넘사벽' 규제에 M&A 성사 난망,2023.01.03,이투데이,http://www.etoday.co.kr,,
"선비 거래소 ‘고팍스’, 글로벌 거래소 ‘바이낸스’ 품으로 가나?",2023.01.03,한국금융신문,http://www.fntimes.com,,
"[마감 시세브리핑] 올해 비트코인 전망, 1400% 상승부터 70% 하락까지",2023.01.03,토큰포스트,https://www.tokenpost.kr,,
"[토큰포스트 마감 브리핑] 빗썸 이정훈, 1100억대 사기 혐의 1심 '무죄' 外",2023.01.03,토큰포스트,https://www.tokenpost.kr,,
"비트코인 2100만 원대 지켜, 6월 비트코인 가격 4만 달러 간다 분석도",2023.01.03,비즈니스포스트,http://www.businesspost.co.kr/,,
"[빗썸 무죄③] 크립토업계 ""법도 진술 일관성도 없다"" 검찰의 무리한 기소에 ...",2023.01.03,NBNTV,https://www.nbntv.kr/,,
[DD 퇴근길] LGU+ 또 해킹? “개인정보 2000만개에 6비트코인”,2023.01.03,디지털데일리언론사 선정,https://n.news.naver.com/mnews/article/138/0002140117?sid=105,"
디지털데일리가 퇴근 즈음해서 읽을 수 있는 [DD퇴근길] 코너를 마련했습니다. 혹시 오늘 디지털데일리 기사를 놓치지는 않으셨나요? 퇴근 앞두고 저희가 요약 정리한 주요 기사를 가벼운 마음으로 읽어주시기 바랍니다. 전체 기사는 ‘디지털데일리 기사 하단의 관련뉴스(아웃링크)’에서 확인할 수 있습니다.   



  새해 벽두부터 좋지 않은 소식입니다. 지난 1일 해킹포럼에 LG의 사용자 정보를 판매한다는 글이 게시됐습니다. 판매자는 보유 중인 데이터를 2000만건 이상이라고 말합니다. 샘플 데이터를 일부 공개했는데, 생년월일과 전화번호, 이메일주소, 휴대폰 모델명 등이 포함돼 있습니다. 당초 판매자는 LG전자의 데이터라고 말했으나 취재 결과 통신사업자의 정보인 것으로 확인됐습니다. LG유플러스의 데이터인 셈입니다.    이는 판매자가 LG전자와 LG유플러스의 차이를 인지하지 못하는 해외 국적자라서 생긴 오해인 듯합니다. 2000만건의 데이터를 6비트코인(BTC)에 판매하겠다고 했는데, 한화로 약 1억2000만원상당입니다. 전체 데이터를 일괄 거래하거나, 쪼개서 거래하는 것 역시 가능하다고 했습니다. 해당 데이터가 이번에 새롭게 유출된 데이터인지는 불분명합니다. 다만 과거 유출됐던 데이터라 할지라도 2000만명 이상의 개인정보가 유포되고 있는 것은 가벼이 볼 수 없습니다.    LG유플러스는 2021년 12월, 해당 해킹포럼의 전신인 웹사이트에서 직원 데이터 유출을 겪은 바 있습니다. 당시도 &lt;디지털데일리&gt;가 단독으로 보도했고, 해당 유출이 사실로 판명나 개인정보보호위원회로부터 과태료를 부과받았습니다. 잦은 보안사고를 겪는 중인데, 이동통신 3사 중 유독 낮은 매출 대비 정보보호 투자액 때문 아니냐는 지적도 나옵니다. 지난 3년간 SK텔레콤과 KT가 매출액 대비 정보보호에 0.5%가량 투자한 반면 LG유플러스는 그 절반에도 못미치는 0.2% 정도만 투자했습니다.



  초고속 인터넷 강국은 옛말?…韓 평균속도 세계 34위로 '뚝'   불과 2~3년 전까지 세계 최고 수준으로 평가받던 우리나라 초고속인터넷 인프라 경쟁력이 꾸준히 낮아져 30위권으로 떨어진 것으로 나타났습니다. 인터넷 속도 측정 사이트 '스피드 테스트'에 따르면 지난해 11월 기준 우리나라의 초고속인터넷 평균속도는 다운로드 기준 171.12Mbps로 34위로 집계됐습니다. 이는 2019년 2위에서 2020년 4위, 2021년 7위로 내려온 뒤 큰 폭으로 순위가 하락한 것인데요.   지난해 11월 기준 초고속 인터넷 다운로드 속도가 가장 빠른 나라는 모나코(320.08Mbps), 싱가포르(295.78Mbps), 칠레(291.62Mbps) 순이었고, 중국(276.10Mbps)과 일본(257.37Mbps), 미국(253.36Mbps)도 우리나라보다 높았습니다. 다만 모바일 인터넷 평균 속도는 245.58Mbps로 3위를 기록했네요. 업계에선 이같은 순위 하락 이유로 초고속 인터넷망을 일찍이 구축하면서 품질이 열악한 동축혼합망 등을 사용한데 반해 후발국들은 이보다 빠른 속도를 지원하는 광케이블을 구축한 영향이 있는 것으로 분석했습니다.



  노태문 약속 지켰다…삼성, 작년 폴더블폰 판매 1000만대 돌파   삼성전자의 ‘접는(폴더블) 스마트폰 대중화’ 계획이 현실로 이뤄지고 있습니다. 카운터포인트리서치에 따르면 2022년 전세계 폴더블폰 출하량은 전년대비 약 64% 늘어난 1490만대 수준으로 추정되는데요. 2019년부터 폴더블폰을 내놓은 삼성은 2021년 하반기 출시한 3세대 폴더블폰(갤럭시Z플립3·폴드3)부터 개화기를 맞이했습니다. 지난해 8월 삼성전자 모바일익스피리언스(MX)사업부장인 노태문 사장은 ‘갤럭시 언팩 2022’에서 “올해 폴더블폰 1000만대 이상 판매할 것”이라고 강조하기도 했는데요.   카운터포인트리서치 자료 기반으로 단순 계산하면, 삼성전자는 작년에만 1190만대를 상회하는 출하량을 달성했습니다. 노 사장의 발언이 실현된 셈이죠. 카운터포인트리서치는 2023년 글로벌 폴더블폰 출하량을 전년대비 약 52% 오른 2270만대로 예상했는데, 이대로라면 삼성전자 연간 폴더블폰 성적은 1600만대를 넘어서게 됩니다. 폴더블폰 원가의 약 40%를 담당하는 패널 공급사 삼성디스플레이에게도 반가운 소식이죠.



  악재 딛고 글로벌로…네이버-카카오, 계묘년 경영화두는?   한국경제가 고물가‧고금리‧고환율‧저성장 ‘3고(高)1저(低)’ 복합위기에 직면했고, 플랫폼산업은 규제강화 리스크에 빠졌습니다. 국내 대표 플랫폼이자 성장 대표주로 꼽히는 네이버와 카카오도 올해 대내외적 위기를 극복하고 성장세를 이어가야 한다는 과제를 안았는데요. 네이버와 카카오는 지난해부터 이어온 ‘글로벌’ 비전을 올해도 지속할 방침입니다. 정부와 정치권의 플랫폼 압박 수위가 높아지고 있는 만큼, 해외시장을 적극 공략할 필요성이 더 커지고 있습니다. 카카오 장애 사태 이후 정부는 플랫폼 독과점 규제로 정책을 전환하고 있습니다.    최수연 네이버 대표는 1월말~2월경 사내 임직원과의 간담회 ‘컴패니언데이’를 열고 올해 사업계획과 비전을 발표할 계획입니다. 올해도 최수연 대표는 네이버를 글로벌 톱티어(Top-tier) 인터넷 기업으로 도약하는 데 경영 초점을 맞출 것으로 전망됩니다. 카카오는 장애 사태 수습을 본격 마무리하고, 올해엔 경영정상화를 꾀합니다. 이에 따라 지난해 선포한 ‘비욘드 코리아, 비욘드 모바일’ 비전 실행에 나설 것으로 보입니다.



  ‘방학의 강자’ 넥슨 메이플스토리 20주년…올겨울 흥행도 찜   넥슨 ‘메이플스토리’가 올해로 서비스 20주년을 맞습니다. 메이플스토리는 지난달 31일 ‘더 로그’ 기준 PC방 점유율 3위(7.08%)에 올라 역할수행게임(RPG) 장르 1위를 유지하고 있는데요. 넥슨은 지난달 22일 진행된 ‘세이비어(SAVIOR)’ 1차 업데이트 호응에 따른 것으로 보고 있습니다. 이후 신규 직업 ‘칼리’를 추가하는 2차 업데이트, 신규 지역 ‘도원경’ 및 신규 보스 ‘카링’을 선보일 3차 업데이트를 앞두고 있지요,   최근 그 인기에는 블랙핑크 영향도 지대합니다. 블랙핑크와 메이플스토리 아트팀이 함께 디자인한 컬래버레이션 의상을 선보여 인기를 끌고 있는데요. 의상은 지수, 제니의 블랙 패키지와, 로제, 리사의 핑크 패키지로 구성됐습니다. 각 패키지는 ‘핑크 베놈(Pink Venom)’, 마지막처럼’ 등 블랙핑크 인기곡을 모티브로 제작됐습니다. 블랙핑크는 “이미 완성된 의상을 스타일에 맞춰 매치하는 것도 재밌지만, 이렇게 기획 단계부터 함께 참여하고 게임 아이템으로 선보일 수 있어 더욱 즐겁고 유익한 경험이었다”며 “특히 현실 세계와 달리 이펙트를 활용할 수 있다는 점이 흥미로웠다”고 소감을 전했습니다.




",2023-01-03 17:14:01
"비트코인, 1만6천달러대 횡보...美 고용보고서 주목 [코인브리핑]",2023.01.03,파이낸셜뉴스언론사 선정,https://n.news.naver.com/mnews/article/014/0004950898?sid=101,"




비트코인. /사진=뉴시스 [파이낸셜뉴스] 비트코인 가격이 여전히 1만6000달러대 박스권에 갇혀 있다.   3일 글로벌 가상자산 시황 중계 사이트 코인마켓캡에 따르면 이날 오후 4시 55분 기준 비트코인 가격은 24시간 전보다 0.03% 오른 1만6733.92달러에 거래됐다.   같은 시간 국내 가상자산 거래소 업비트에서 비트코인은 전날보다 0.63% 상승한 2134만9000원에 거래됐다.   알트코인(얼터너티브 코인·비트코인을 제외한 나머지 대체 가상자산) 대장 이더리움도 보합세다.   코인마켓캡에서 이더리움은 24시간 전보다 0.31% 오른 1217.16달러에 거래됐다.   업비트에서 이더리움은 전일 대비 0.55% 상승한 155만2000원에 거래됐다.   비트코인의 횡보세가 계속되는 가운데 올해 하반기부터 비트코인 가격이 회복할 수 있다는 전망이 나왔다.   인베스트앤서 가상자산 전문 연구원은 ""올 하반기부터 비트코인이 강세를 보일 것""이라며 ""비트코인 가격이 형편없이 떨어졌지만, 누군가는 비트코인을 대량으로 매집했고 공급량 중 거래소 보유 비중은 줄어들고 있다""고 설명했다. 인배스트앤서는 약 44만명의 구독자를 보유한 유튜버이기도 하다.   시장은 오는 6일(현지시간) 예정된 12월 미국 고용보고서 발표에도 주목하고 있다. 이번 발표는 이달 31일~2월 1일 미 연방공개시장위원회(FOMC) 회의를 앞두고 공개되는 마지막 고용 지표라는 점에서 더욱 중요하다.   한편, 투자 심리는 다소 냉각됐다. 글로벌 가상자산 데이터 조사 업체 얼터너티브(Alternative)에서 집계하는 '공포·탐욕 지수'는 이날 26점을 기록하며 '공포(Fear)' 수준을 나타냈다. 전날(27·공포)보다 떨어진 수치다. 해당 지수는 0으로 갈수록 시장 심리가 극단적 공포에 가까움을 나타내며 100에 가까울수록 극단적 낙관을 의미한다.
		",2023-01-03 17:17:03
웹 3.0이 불러올 새로운 패러다임,2023.01.03,머니,http://magazine.hankyung.com/money/,,
"AI, 1월말 비트코인 15,532달러 예측...코인마켓캡 커뮤니티는 19,467달러 예...",2023.01.03,코인리더스,http://coinreaders.com,,
"[박한우의 웹3.0과 밈코인] <8> 밈코인과 동굴벽화 ""밈코인과 NFT, 디지털 자...",2023.01.03,영남일보,http://www.yeongnam.com,,
"'여전한 하락세' 비트코인…""경제 해결되지 않으면 올해도 반등 힘들어""",2023.01.03,뉴스1,https://n.news.naver.com/mnews/article/421/0006556675?sid=105,"
가상자산 산업 자체적 '호재' 부재한 상황…""연준 피봇 나와야 반등""국내 전문가 ""중장기적 추세 전환 위해선 2만900달러선 돌파해야""



2021년 4월 26일(현지시간) 파리에서 찍힌 미국 1달러 지폐와 비트코인의 이미지를 담은 모조품. ⓒ AFP=뉴스1 ⓒ News1 김지현 기자(서울=뉴스1) 김지현 기자 = 가상자산(암호화폐) 대장주 비트코인이 지난해 말부터 시작된 하락 추세에서 좀처럼 벗어나지 못하는 모양새를 보이고 있다.국내 전문가들은 올해 비트코인의 추세와 관련해 지난해 가상자산 시장에 악영향을 끼쳤던 인플레이션 고착화, 러시아·우크라이나 전쟁으로 인한 에너지 가격 급등, 중국의 방역 정책 등의 문제가 해결되지 않는 이상, 올해도 비트코인이 강한 상승 추세를 그리기 힘들 것으로 보고 있다.또 가상자산 산업 내 자체적인 '호재'가 발생하기 힘든 상황에서 거시 경제를 바라보는 미 연방준비제도(이하 연준)의 확실한 정책전환(피봇)이 나와야 비트코인이 반등할 것이라고 보고 있다.3일 글로벌 코인시황 중계사이트 코인마켓캡에 따르면 비트코인 가격은 이날 오후 5시 기준, 전일 대비 0.11% 하락한 1만6730달러(약 2130만원)를 나타내고 있다.비트코인은 지난해 11월 초 'FTX 사태' 발생 이후 3일간 24%가량 폭락하면서 1만6000달러선까지 반납한 바 있다. 당시 비트코인은 2만1000달러선에서 '박스권' 형태의 횡보를 보이고 있다가, FTX 이슈로 인해 크게 하락했다.국내 가상자산 분석가인 김호중 AM매니지먼트 대표는 ""올해에도 아직 인플레이션과 그에 영향을 끼치는 전쟁, 방역 정책에 대한 이슈들이 해결되지 않고 있기 때문에 이러한 이슈 중 개선점이 언제 나오는지 계속해서 주시할 필요가 있다""고 말했다.김 대표는 ""특히 올해에는 인플레이션에 악영향을 끼치고 있는 노동력 문제를 연준이 어떻게 바라보고 있는지도 중요 포인트가 될 것""이라고 강조했다.그는 이와 관련해 ""우선 오는 4일 미국 노동부가 지난 11월 구인 이직 보고서(JOLTs)를 발표하는데 이를 통해 미국 노동시장의 노동력 수요를 살펴볼 수 있다""며 ""인플레이션에 영향을 미치는 요소가 언제쯤 개선이 될지를 세심히 살피면서 투자 포트폴리오를 짜는 것도 중요해 보인다""고 조언했다.송승재 AM매니지먼트 최고운영책임자(COO)는 ""연준 의장이 올해 금리 인하 계획은 없다고 단정지었다""면서도 ""대신 금리인상 강도는 어느 정도 완화될 전망이다. 연준의 회의록을 참고하면서 이들이 통화 정책과 관련해 어떠한 성향을 드러내는 지가 주요 포인트가 될 것""이라고 분석했다.송 COO는 그러면서 비트코인의 현재 가격에 대한 관점을 공유하기도 했다.그는 ""현재 단기적으로는 매물대가 집중된 비트코인의 가격대는 1만6800달러와 1만6500달러 부근""이라며 ""지난주 1만6260달러선을 방어하는 움직임이 나왔기 때문에 이 부분을 이탈하는지를 살펴보는 게 중요해 보인다""고 분석했다.이어 ""단기적인 비트코인의 첫 번째 저항은 1만6800달러선으로 보인다""며 ""그다음 저항선은 1만7300달러선""이라고 말했다.그러면서 그는 ""비트코인이 중장기적인 관점에서 하락 추세를 상승 추세로 전환하기 위해서는 2만903달러를 돌파해야 한다""며 ""그에 앞서 우선 지난 FTX 사태 때 발생했던 장대 음봉의 중간값인 1만8250달러선 위로 가격을 회복해야 한다""고 덧붙였다.
		",2023-01-03 17:48:58
"[저녁브리핑] 제미니 창업자, 네오핀, 빗썸 전 의장 무죄, 바하마 증권위",2023.01.03,코인데스크코리아,https://www.coindeskkorea.com/,,
[코인뉴스] 새해에도 주요 코인 횡보세 지속,2023.01.03,데일리안언론사 선정,https://n.news.naver.com/mnews/article/119/0002672671?sid=101,"
비트코인 2100만원대, 이더리움 150만원대



비트코인 관련 이미지. ⓒ게티이미지뱅크[데일리안 = 민단비 기자] 고금리, FTX 사태 등으로 한파가 불어닥친 코인시장에는 산타랠리에 이어 1월 효과도 없었다.비트코인은 두 달 가까이 2000만원 초반에서 머물고 있다. 3일 암호화폐 거래소 업비트에 따르면 이날 오후 5시 30분 기준 1비트코인은 2136만9000원으로 전날과 비슷한 수준을 보였다. 같은 시간 빗썸에서는 전날과 비슷한 수준인 2134만7000원을 기록했다.시가총액 2위 이더리움은 150만원 중반에 갇혀 있다. 같은 시간 업비트와 빗썸에서 각각 155만3000원, 155만1000원을 기록했다. 업비트에선 0.1% 증가하고 빗썸에선 전날과 비슷한 수준을 보였다.가상자산 약세로 채굴 산업도 어려움을 겪고 있다. 2일(현지시간) 가상자산 전문 미디어 크립토슬레이트에 따르면 지난해 비트코인 채굴 수익은 95억5000만달러로, 전년(153억달러) 대비 37.5% 감소한 것으로 나타났다. 가상화폐 약세장을 비롯해 높은 전기료, 채굴 난이도 상승 등으로 수익성이 약화한 탓이다.업계에선 가상자산이 바닥에 가까워졌다는 분석이 잇따라 나오고 있다. 국내 가상자산 분석 플랫폼 ‘쟁글’ 운영사 크로스앵글은 ‘2023년 가상자산 전망 보고서’를 통해 2023년 가상자산 시장은 “바닥을 칠 것”이라고 전망했다. 온체인 분석업체 크립토퀀트의 저자 코인루팡은 비트코인 장기 보유자들의 패닉셀이 진행 중이며 바닥에 근접해지고 있다고 분석했다.가상자산 시장 전망은 극명하게 나뉘고 있다. 낙관론자는 비트코인 채굴자들이 수익성이 떨어진 비트코인 채굴을 포기하면서 공급이 수요보다 더 줄어들어 비트코인이 바닥을 찍고 반등할 수 있다고 전망한다. 반면 비관론자는 많은 가상자산 거래소가 유동성 부족 사태에 이르면서 투자자 신뢰가 붕괴하고 추가 하락이 발생할 것이라고 예상하고 있다.
		",2023-01-03 18:38:01
