title,dates,press,link,content,time
업비트 디지털자산 '공포·탐욕 지수' 26...공포 단계,2022.01.22,코인리더스,http://coinreaders.com,,
"비트코인, 5000만→4000만원…연준 긴축 `악재`",2022.01.22,이데일리언론사 선정,https://n.news.naver.com/mnews/article/018/0005131864?sid=105,"
21일 5000만원선 붕괴, 4000만원대 초입 거래[이데일리 김유성 기자] 국내 암호화폐 시장에서 비트코인 가격이 4000만원대로 떨어졌다.



(사진=이미지투데이)22일 오전 9시 암호화폐 거래소 업비트에서 1비트코인은 4490만원으로 거래되고 있다. 21일 오전 6시께 5000만원 선이 무너졌고 이후 4500만원 선까지 무너졌다.  비트코인은 미국연방준비제도(Fed·연준)가 긴축 정책을 본격적으로 예고하면서 미국 증시와 함께 하락세를 달렸다. 미국 증권거래위원회(SEC)가 현물 비트코인 상장지수펀드(ETF) 출시 승인을 거부하면서 낙폭을 더 키웠다. 세계 3위 암호화폐 채굴 국가 러시아가 암호화폐 채굴과 거래를 전면 금지하는 방안까지 검토중이라는 보도가 나오면서 비트코인 가격은 당분간 답보 상태를 보일 것으로 예상되고 있다.
",2022-01-22 09:21:01
"뉴욕시장, 첫 월급 가상화폐 수령… 이더리움 17% 폭락",2022.01.22,서울신문,https://n.news.naver.com/mnews/article/081/0003246613?sid=104,"
코인베이스 통해 수표→가상화폐 전환 입금“세계의 중심 뉴욕, 가상화폐 중심지 돼야”같은 날 비트코인 12%·이더리움 17%대 폭락



에릭 애덤스 뉴욕시장. AFP 연합뉴스에릭 애덤스 뉴욕시장이 첫 달 월급을 비트코인과 이더리움 등 가상화폐로 수령했다.21일(현지시간) 뉴욕타임스는 지난 1일 취임한 애덤스 시장이 가상화폐 거래소인 코인베이스의 도움을 받아 이날 첫 달 월급을 가상화폐로 받았다고 보도했다.앞서 애덤스 시장은 지난해 선거 운동을 벌이며 시장이 당선될 시 처음 세 달 동안의 월급을 가상화폐로 받겠다는 공약을 내걸었다. 세계 금융 중심지인 뉴욕의 경제계를 공략한 발언이었다.노동법상 시장을 포함한 뉴욕시 공무원은 임금을 법정화폐로만 받을 수 있다. 이에 따라 애덤스 시장은 코인베이스가 뉴욕시로부터 임금 수표를 받아 이를 비트코인과 이더리움을 전환해 자신의 계좌에 입금하도록 절차를 마련했다.애덤스 시장은 뉴욕을 가상화폐 중심지로 만들겠다는 목표를 천명했다. 그는 성명에서 “세계의 중심인 뉴욕은 가상화폐 등 금융 혁신에서도 중심지가 돼야 한다”며 “혁신을 주도하면 일자리 창출과 경제 발전에도 도움이 될 것”이라고 말했다.애덤스 시장의 행동을 놓고 상반된 여론이 나온다. 거물 가상화폐 투자자인 마이크 노보그래츠 갤럭시디지털 최고경영자(CEO)는 “애덤스 시장은 이 공약이 가상화폐 업계뿐 아니라 뉴욕시와 자신에게도 도움이 될 것이라는 사실을 이해하고 있다”고 평가했다. 반면 일각에서는 버블 논란이 있는 가상화폐를 뉴욕시장이 광고해주는 모양새가 부적절하다는 반론이 제기된다.



비트코인 일러스트. 로이터 연합뉴스한편 이날 비트코인과 이더리움은 10% 넘게 급락했다. 코인데스크에 따르면 미국 동부 시간 기준 오후 6시 현재 비트코인 가격은 24시간 전과 비교해 12% 넘게 하락한 3만 6127.26달러에 거래됐다. 이더리움은 17% 이상 폭락한 2546.85달러를 기록했다.블룸버그통신은 “비트코인은 지난해 11월 최고치를 찍은 뒤 계속 하락해 시가총액 5700억 달러(약 680조원)가 사라졌고, 전체 암호화폐 시장에서 약 1조 1700억 달러(약 1395조원) 손실이 발생했다”고 보도했다. 경제 매체 CNBC는 미국 연방준비제도이사회(연준)가 인플레이션을 잡기 위해 금리 인상를 강화할 것으로 예상되면서 위험 자산인 가상화폐 가격이 폭락했다고 전했다.
		",2022-01-22 09:22:01
"뉴욕증시, 연준 긴축·실적 부진 우려에 기술주 급락···나스닥 2.72%↓",2022.01.22,서울파이낸스,http://www.seoulfn.com/,,
"가상자산, 뉴욕증시와 동반 급락…시장 '혼돈 속으로'",2022.01.22,코인데스크코리아,https://www.coindeskkorea.com/,,
"애덤스 미국 뉴욕시장, 첫 월급 가상화폐로 수령",2022.01.22,매일경제TV,http://mbnmoney.mbn.co.kr/,,
"美 나스닥 하락, 금리 인상 전망에 폭락하는 비트코인",2022.01.22,매일경제언론사 선정,https://n.news.naver.com/mnews/article/009/0004912393?sid=101,"
하루만에 12% 급락, 가상화폐 시총 두달만에 1400조원 날라가미국 주식 시장 급락에 위험자산으로 분류되는 가상화폐 가격도 일제히 폭락했다. 가상화폐 정보 사이트 코인데스크에 따르면 미국 서부 시간 기준 21일 오후 3시 현재 비트코인 가격은 24시간 전과 비교해 12% 넘게 하락한 3만6127.26달러에 거래됐다. 이더리움은 17% 이상 폭락한 2546.85달러를 기록했다.가상화폐 전체 시가총액은 지난해 11월 최고점 대비 1400조 원 가까이 감소했다. 블룸버그 통신은 ""비트코인은 작년 11월 최고치를 찍은 뒤 계속 하락하며 시가총액 5700억 달러(약 680조 원)가 사라졌고 전체 암호화폐 시장에서 약 1조1700억 달러(1395조 원) 손실이 발생했다""고 보도했다.현지 언론 매체들은 미국 금융당국이 강력한 긴축정책을 펼칠 것으로 예상되며 월가에서 연일 나스닥이 급락하자 투자자들이 위험자산 정리에 나서며 가상화폐 가격 역시 하락하고 있다고 전하고 있다. CNBC 방송은 ""미국 연방준비제도(Fed)가 인플레이션을 잡기 위해 금리 인상 등 긴축 기조를 강화할 것으로 예상되면서 위험 자산인 가상화폐 가격이 일제히 폭락했다""고 전했다.이날 미국 주식시장에서 기술주 중심의 나스닥 지수는 전 거래일 대비 385.10포인트(2.72%) 떨어진 1만3768.92로 거래를 마감했다.
",2022-01-22 09:32:01
가상화폐 2개월 만에 1400조원 증발...비트코인 3만6000달러대 폭락,2022.01.22,일간스포츠,https://n.news.naver.com/mnews/article/241/0003186839?sid=101,"
			[일간스포츠 김두용]   



가상화폐 이미지. 연합뉴스    비트코인이 급락하며 연중 최저치를 또 다시 경신했다.      21일(현지시간) 블룸버그 통신과 로이터 통신 등에 따르면 비트코인 가격은 이날 13% 넘게 급락하며 3만6000달러대로 주저앉았다. 한국에서도 비트코인의 가격 하락이 이어지며 4300만원대에서 거래되고 있다. 이더리움 등 알트코인(비트코인을 제외한 가상화폐)도 추락했다.    가상화폐 전체 시가총액은 작년 11월 최고점 대비 1400조원 가까이 증발했다. 비트코인은 지난해 11월 6만8990달러까지 치솟았다. 블룸버그 통신은 ""비트코인은 작년 11월 최고치를 찍은 뒤 계속 하락하며 시가총액 5700억 달러(680조원)가 사라졌다. 전체 가상화폐 시장에서 약 1조1700억 달러(1395조원) 손실이 발생했다""고 전했다.    가상화폐 정보 사이트 코인데스크에 따르면 미국 서부 시간 기준 오후 3시 현재 비트코인 가격은 24시간 전과 비교해 12% 넘게 하락한 3만6127.26달러에 거래됐다.    가상화폐 시총 2위인 이더리움은 17% 이상 폭락한 2546.85달러를 기록했다. 경제 매체 CNBC 방송은 “미국 연방준비제도가 인플레이션을 잡기 위해 금리 인상 등 긴축 기조를 강화할 것으로 예상되면서 위험 자산인 가상화폐 가격이 일제히 폭락했다”고 분석했다.  김두용 기자 kim.duyong@joongang.co.kr    
",2022-01-22 09:33:31
"비트코인, 악재에 무너지나… 4천만원대로 밀려",2022.01.22,서울와이어,http://www.seoulwire.com,,
[인포그래픽 뉴스/업비트] 숫자로 보는 오늘의 비트·알트코인 (1월 22일),2022.01.22,코인리더스,http://coinreaders.com,,
비트코인 3만6천 달러로 폭락…가상화폐 1천400조 원 증발,2022.01.22,KBS,https://n.news.naver.com/mnews/article/056/0011200006?sid=104,"




가상화폐 가격이 일제히 폭락했습니다.  블룸버그 통신 등은 오늘 (현지시각 21일) 비트코인 가격은 이날 13% 넘게 급락하며 3만6천 달러대로 주저앉았다고 보도했습니다.  비트코인을 제외한 알트코인으로 불리는 이더리움 등도 크게 하락했습니다.  이에따라 가상화폐 전체 시가총액은 작년 11월 최고점 대비 1천400조 원 가까이 증발한 것으로 집계됐습니다. 경제 매체 CNBC 방송은 미국 연방준비제도가 인플레이션을 잡기 위해 금리 인상 등 긴축 기조를 강화할 것으로 예상되면서 위험 자산인 가상화폐 가격이 일제히 폭락했다고 전했습니다.[사진 출처 : 로이터=연합뉴스]
",2022-01-22 09:40:15
"비트코인·이더리움 폭락…""시총 1400조원 증발""",2022.01.22,MBN언론사 선정,https://n.news.naver.com/mnews/article/057/0001637247?sid=101,"
금리 인상기, 위험자산 정리 움직임



21일 오후 서울 강남구 가상화폐 거래소 빗썸 현황판에 비트코인 시세 그래프가 나오고 있다. / 사진 = 연합뉴스비트코인 가격이 13% 넘게 급락하며 3만 6,000달러 대로 주저앉았습니다. 블룸버그 통신과 로이터 통신 등에 따르면 현지 시간 21일 비트코인 가격은 3만 6,000달러 대로 급락했습니다. 아울러 비트코인을 제외한 가상화폐인 이더리움 등 알트코인도 동반 추락했습니다.이에 따라 가상화폐 전체 시가총액은 작년 11월 최고점 대비 1,400조원 가까이 증발했습니다.블룸버그 통신은 ""비트코인 작년 11월 최고치를 찍은 뒤 계속 하락하며 시가총액 5,700억 달러(680조 원)가 사라졌고, 전체 암호화폐 시장에서 약 1조 1,700억 달러(1,395조 원) 손실이 발생했다""고 보도했습니다.가상화폐 정보 사이트 코인데스크에 따르면, 미국 서부 시간 기준 오후 3시 현재 비트코인 가격은 24시간 전과 비교해 12% 넘게 하락한 3만6127.26달러에 거래됐습니다. 시총 2위인 이더리움은 17% 이상 폭락한 2546.85달러를 기록했습니다.경제 매체 미국 CNBC 방송은 ""미국 연방준비제도가 인플레이션을 잡기 위해 금리 인상 등 긴축 기조를 강화할 것으로 예상되면서 위험 자산인 가상화폐 가격이 일제히 폭락했다""고 진단했습니다.
",2022-01-22 09:40:57
가상화폐 일제히 폭락…두 달여 만에 시총 1천400조원 증발(종합),2022.01.22,연합뉴스언론사 선정,https://n.news.naver.com/mnews/article/001/0012934413?sid=104,"
비트코인, 3만6천 달러로 추락…지난해 7월 이후 최저치美 증시와 연동해 동반 하락…금리 인상 우려에 위험자산 매도



비트코인 등 각종 가상화폐 이미지[로이터 연합뉴스 자료사진. 재판매 및 DB 금지](로스앤젤레스=연합뉴스) 정윤섭 특파원 = 가상화폐 가격이 일제히 폭락했다.     21일(현지시간) 블룸버그 통신과 로이터 통신 등에 따르면 비트코인 가격은 이날 3만6천 달러대로 주저앉았다.    이더리움 등 알트코인(비트코인을 제외한 가상화폐) 가격도 추락했다.     가상화폐가 올해 들어 급락세를 이어가면서 전체 시가총액은 작년 11월 초 최고점을 찍은 뒤 두 달여 만에 1천400조 원 가까이 증발했다.    블룸버그 통신은 ""비트코인은 작년 11월 초 최고가 이후 계속 하락하며 시가총액 5천700억 달러(680조 원)가 사라졌고 전체 암호화폐 시장에서 약 1조1천700억 달러(1천395조 원) 손실이 발생했다""고 보도했다.    또 경제지 포천은 가상화폐 정보 업체 코인마켓캡을 인용해 24시간 만에 가상화폐 시총 2천50억 달러(244조 원)가 사라졌다고 전했다.    가상화폐 정보 사이트 코인데스크에 따르면 미국 서부 시간 기준 오후 4시 30분(한국시간 22일 오전 9시 30분) 현재 비트코인은 24시간 전과 비교해 10% 넘게 하락한 3만6천499달러에 거래됐다.    이는 작년 7월 이후 최저치다. 지난해 11월 역대 최고가인 6만9천 달러에 근접했던 것과 비교하면 45% 이상 폭락했다.    또 이더리움은 14% 넘게 급락한 2천594달러를 기록했다.    경제 매체 CNBC 방송은 미국 연방준비제도(Fed·연준)가 물가를 잡기 위해 금리 인상 등 긴축 기조를 강화할 것으로 예상되면서 위험 자산인 가상화폐 가격이 일제히 폭락했다고 전했다.



미국 나스닥 로고[로이터 연합뉴스 자료사진. 재판매 및 DB 금지]특히 최근 가상화폐는 미국 증시와 동반 하락 현상을 보이며 낙폭을 계속 키우고 있다.    기술주 중심의 나스닥 시장이 금리 인상 우려로 직격탄을 맞자 가상화폐도 덩달아 무너지는 형국이다.    월스트리트저널(WSJ)은 ""주가가 내려가면 비트코인도 하락한다""며 ""이런 현상은 점점 더 흔해지고 있다""고 보도했다.    이날 나스닥 지수는 전날보다 385.10포인트(2.72%) 하락한 13,768.92에 장을 마감했다.    다우존스30 산업평균지수는 450.02포인트(1.30%) 떨어진 34,265.37에 거래를 마쳤고 스탠더드앤드푸어스(S&amp;P) 500 지수는 84.79포인트(1.89%) 내린 4,397.94를 기록했다.    가상화폐 정보 제공업체 카이코는 ""가상화폐는 이제 (증시와) 고립된 위험 자산이 아니다""라면서 ""유동성이 꺼지면서 증시와 가상화폐 시장 모두 변동성이 커지고 있다""고 진단했다.    일부 전문가는 기술주 급락에 따른 손실을 방어하기 위해 투자자들이 암호화폐 보유 포지션을 청산하고 있다고 분석했다.    jamin74@yna.co.kr
",2022-01-22 09:41:08
"비트코인 투심 꽁꽁...""지금은 약세장, 자산 지킬 때""",2022.01.22,코인리더스,http://coinreaders.com,,
가상자산 '검은 토요일'…비트코인 3만6000달러대로 폭락,2022.01.22,디지털투데이,http://www.digitaltoday.co.kr/,,
"""3만7000달러 대까지 밀린 비트코인 더 떨어진다""",2022.01.22,MTN,http://mtn.mt.co.kr,,
비트코인 3만6천달러로 폭락…가상화폐 1천400조원 증발에 코인시장 공포탐욕...,2022.01.22,톱스타뉴스,http://www.TopStarNews.Net,,
“비트코인 싸게 구매해 시세차익 보장” 수억원 가로챈 30대 실형,2022.01.22,조선일보,https://n.news.naver.com/mnews/article/023/0003668056?sid=102,"




서울중앙지법 청사										가상화폐 해외거래소에 비트코인을 국내보다 저렴하게 구매해 시세차익을 얻게 해주겠다며 수억원을 가로챈 30대가 실형을 선고받았다.22일 법조계에 따르면 서울중앙지법 형사27단독 신세아 판사는 사기 혐의로 기소된 투자회사 대표 박모씨에게 징역 2년 6개월을 선고했다. 박씨는 홍콩의 한 거래소에서 비트코인을 싸게 구매할 수 있다고 구매자를 모집한 뒤 약 4억원을 가로챈 혐의로 기소됐다.박씨는 “투자금을 맡겨주면 VIP만 거래할 수 있는 홍콩 A거래소에서 싸게 구매하겠다”며 “2~3달 안에 원금과 수익금 20~30%를 상환해준다”고 속인 것으로 드러났다. 또, 상장이 예정된 회사 주식을 시세(300원)보다 저렴한 가격인 175원에 매수해주겠다고 속여 주식 구매대금 1억원 챙긴 혐의도 받았다.신 판사는 “피해자를 기망해 상당한 돈과 주식을 편취했고, 금액이 적지 않다”고 양형 이유를 밝혔다.
",2022-01-22 09:51:01
"미국 뉴욕증시, 실적·연준 우려에 기술주 투매…S&P 1.89%↓·나스닥 2.72%↓...",2022.01.22,톱스타뉴스,http://www.TopStarNews.Net,,
또 다시 2.72% 떨어진 나스닥...탈출이냐 버티기냐,2022.01.22,디지털타임스언론사 선정,https://n.news.naver.com/mnews/article/029/0002717140?sid=101,"
뉴욕증시, 실적·연준 우려에 기술주 투매미 연준 연방공개시장위원회 정례회의에 주목



미국 뉴욕 증권거래소   연합뉴스    뉴욕증시가 투심 붕괴 속에 연이어 크게 하락하면서 서학개미들의 밤잠을 설치게 하고 ""미국장 불패""를 외치며 기술주 중심으로 미국 주식에 투자해온 투자자들은 탈출이냐 버티기냐를 두고 고민이 깊어지고 있다. 25~26일 예정된 미 연방준비제도(연준·Fed) 연방공개시장위원회(FOMC) 정례회의에서 연준이 내놓을 말이 장세를 바꿀 수 있을지 주목된다. 21일(미 동부시간) 뉴욕증권거래소(NYSE)에서 기술주 중심의 나스닥 지수는 전장보다 385.10포인트(2.72%) 떨어진 13,768.92로 거래를 마감했다. 다우존스30산업평균지수는 전장보다 450.02포인트(1.30%) 하락한 34,265.37, 스탠더드앤드푸어스(S&amp;P)500지수는 전장보다 84.79포인트(1.89%) 밀린 4,397.94를 기록했다.  S&amp;P500지수와 나스닥 지수는 한주간 각각 5.68%, 7.55% 하락해 2020년 3월 이후 최대 주간 하락률을 기록했다. S&amp;P500지수는 2020년 6월 이후 처음으로 200일 이동평균선을 하향 돌파했다. 다우지수는 같은 기간 4.58% 떨어져 2020년 10월 이후 최대 주간 하락률을 나타냈다.나스닥 지수는 올해 들어 12%가량 떨어졌다. 다우존스 마켓 데이타에 따르면 이는 1월 첫 14거래일 기준으로 2008년 이후 가장 부진한 출발이다.투자자들은 다음 주 25~26일 예정된 연준의 연방공개시장위원회(FOMC) 정례회의를 예의주시하고 있다. 연준의 조기 금리 인상 우려가 커지면서 이번 주 들어 미국 10년물 국채금리는 주중 1.9%까지 상승했다. 가파른 금리 상승은 위험자산, 그중에서도 기술주에 상대적으로 타격이 크다.미국 10년물 국채금리는 최근 가파른 상승에 따른 되돌림으로 이날 장중 1.75%까지 떨어졌다. 금리 하락은 가격이 올랐다는 의미다. 위험회피 심리에 국채 가격은 다시 상승했다.주요 기술 기업 중 실적발표를 가장 빨리 한 넷플릭스의 실적 악화도 투심 악화를 부추겼다. 20일(현지시간) 장 마감 후 실적을 발표한 넷플릭스의 주가는 21% 이상 하락했다.넷플릭스는 지난해 4분기 예상치를 웃도는 순익을 발표했으나 올해 1분기 신규 구독자 증가 수가 월가의 예상치에 크게 못 미친 250만 명에 그칠 것으로 예상됐다. 넷플릭스의 실적 악화가 OTT 시장의 경쟁 격화를 예고하는 것으로 풀이되면서 경쟁사인 월트디즈니의 주가도 7%가량 하락했다.아마존와 테슬라의 주가가 5% 이상 떨어졌고, 메타의 주가도 4% 이상 떨어졌다. 비트코인 가격은 위험자산이 타격을 입으면서 10% 이상 하락해 4만 달러를 밑돌았다. 산업용 코팅제 업체인 PPG 인더스트리스의 주가도 예상치를 웃도는 순익을 발표했으나 원재료 비용이 30% 이상 증가했다는 소식에 3% 이상 하락했다. 크레디트스위스에 따르면 지금까지 4분기 실적을 발표한 S&amp;P500지수 기업의 분기 순익은 평균 5.9%가량 예상치를 웃돌았다. 시카고옵션거래소(CBOE) 변동성 지수(VIX)는 전장보다 3.26포인트(12.74%) 상승한 28.85를 기록했다.우크라이나를 둘러싼 지정학적 긴장도 글로벌 증시의 발목을 잡고 있다. 이날 진행된 미국과 러시아 외교 수장 회담은 별다른 성과 없이 종료됐다.로이트홀드그룹의 짐 폴슨 수석 투자 전략가는 CNBC에 ""지난 며칠간 주식시장이 감정적인 하락세를 보인 것을 고려하면 시장의 움직임은 기술적 지지선에 전적으로 달렸으며, 펀더멘털의 (적용은) 멈췄다""라고 말했다. 이어 ""투자자나 트레이더들이 펀더멘털 요소를 고려하려면 우선 시장이 일부 안정돼 공포가 사라져야 한다""라고 밝혔다.   
		",2022-01-22 09:52:06
