title,dates,press,link,content,time
"“북한 해킹조직, 외화 탈취 위한 신종 랜섬웨어 4종 유포…금융 해킹 집중”",2022.05.05,VOA,http://www.voanews.com/korean,,
[속보] 연준 FOMC 빅스텝 기준금리 인상+ 양적긴축(QE) 시작 뉴욕증시 비트코...,2022.05.05,글로벌이코노믹,http://www.g-enews.com/,,
"[속보] 뉴욕증시 비트코인 폭발 연준 FOMC 빅스텝 ""덜 매파적"" 환호",2022.05.05,글로벌이코노믹,http://www.g-enews.com/,,
"[속보] 美연준, 금리 0.5%p 인상 했지만... 다우↑ 나스닥↑, 비트코인은 500...",2022.05.05,핀포인트뉴스,http://www.pinpointnews.co.kr,,
"[속보] 제롬파월 기자회견 연준 FOMC 빅스텝 앞으로 ""두번 더""",2022.05.05,글로벌이코노믹,http://www.g-enews.com/,,
"[속보] 자이언트 스텝 ""고려 안 해"" 제롬파월 기자회견 뉴욕증시 비트코인 환...",2022.05.05,글로벌이코노믹,http://www.g-enews.com/,,
"[속보] 옐런 ""미국 경제는 여전히 튼튼""...다우ㆍ 나스닥 폭등랠리, 비트코인...",2022.05.05,핀포인트뉴스,http://www.pinpointnews.co.kr,,
"가상화폐에 웬일 일제히 빨간불...비트코인-이더리움-위믹스 급등, 페이코인 ...",2022.05.05,소셜밸류,http://www.socialvalue.kr/,,
"美, 0.5%p 금리 인상에도...비트코인 · 이더리움 '장중 급등'",2022.05.05,초이스경제,http://www.choicenews.co.kr,,
"뉴욕증시 비트코인 2차 폭발 자이언트스텝 ""없다"" 파월 기자회견 환호",2022.05.05,글로벌이코노믹,http://www.g-enews.com/,,
"美증시, 연준 자이언트스텝 일축에 대폭 상승",2022.05.05,뉴시스,https://n.news.naver.com/mnews/article/003/0011165965?sid=104,"
기사내용 요약전문가 ""파월 발언, 시장 우려 불식에 도움""



[뉴욕=AP/뉴시스]뉴욕 증권거래소 앞 풍경. 2020.08.29. photo@newsis.com[서울=뉴시스] 임종명 기자 = 미국 뉴욕증시 주요 지수가 연방준비제도(Fed·연준) 제롬 파월 의장의 '자이언트 스텝' 일축에 일제히 상승했다.CNBC는 4일(현지시간) 연준이 금리 0.5%p 인상, 6월1일부터 대차대조표 축소 계획을 발표하고 파월 의장이 인플레이션 억제를 위해 금리를 0.75%p 인상하는 공격적 행보는 없을 것이라고 일축한 뒤 주가가 회복세로 급상승했다고 보도했다.뉴욕증권거래소(NYMEX)에 따르면 다우존스 산업평균지수는 전 거래일보다 932.27p(2.81%) 오른 3만4061.06을 기록했다. 스탠더드앤드푸어스(S&amp;P) 500지수는 124.69p(2.99%) 상승한 4300.17을, 나스닥 지수는 401.10p(3.19%) 오른 1만2964.86에 장을 마쳤다.다우존스와 S&amp;P 500지수 모두 2020년 이후 가장 큰 상승 폭을 보였다.연준이 기준금리를 한 번에 0.5%p 올린 것은 2000년 이후 22년 만이다. 주가는 파월 의장이 연방공개시장위원회(FOMC) 이후 기자회견에서 향후 FOMC에서 0.75%p 올리는 것은 고려하지 않고 있다고 말한 뒤 급격히 상승했다.파월 의장은 ""0.75%p 인상은 위원회가 적극적으로 고려하고 있는 것은 아니다. 저는 우리가 인플레이션이 진정되는 것을 보기 시작할 것이라고 기대하고 있다""고 했다.보케캐피털의 설립자 킴 포레스트는 이에 대해 ""이같은 발언은 시장의 우려를 불식시키는데 도움이 됐다""고 말했다.포레스트는 ""저는 0.75%p 인상안을 FOMC 테이블에서 제거하는 것이 현명했다고 생각한다. 그것은 아마도 약간의 안도감을 주는 원인이 됐을 것""이라고 전했다.금리 인상은 나스닥 지수를 약세장 영역으로 끌어들인 요인이었다. S&amp;P 500 지수는 사상 최고치보다 13% 이상 낮았다. 두 지수 모두 이주 초 올해 최저치를 기록했었다.투자자들은 미국 경제에 대한 연준의 신뢰에 베팅하는 모습도 보였다. 인테리어 업체 홈디포와 중장비 업체 캐터필러가 약 3% 상승하는 등 경제 지표로 보이는 종목들이 호조를 띠었고 씨티그룹과 JP모건체이스가 2% 이상 오르는 등 은행주도 강세를 보였다.대형 기술주들은 연준 발표에 따라 상승세로 돌아섰다. 애플과 구글의 모기업 알파벳은 각각 2% 이상 올랐고 에너지 대기업 엑손과 셰브론은 3% 이상 상승했다. 다우지수 30개 종목은 모두 상승한 것으로 전해졌다.재무부 발행 10년 만기 국채금리는 이날 오전 다시 3%를 넘어 2018년 이후 최고치에 근접하며 거래됐으나 파월 의장의 발언에 따라 다시 하락했다.한편 비트코인은 5일 오전 5시40분(한국시간) 기준 24시간 전 대비 6.09% 오른 3만9872.90달러에, 이더리움은 6.84% 상승한 2951.68달러에 거래됐다.
",2022-05-05 05:43:35
자이언트스텝 일축 다우ㆍ 나스닥 폭등... 테슬라도 껑충 삼성SDI LG화학 에코...,2022.05.05,핀포인트뉴스,http://www.pinpointnews.co.kr,,
"가상화폐 거래소, 유사 수신행위 기준 없어 ‘혼란’",2022.05.05,쿠키뉴스,http://www.kukinews.com,,
무너지는 'NFT' 열풍… 거래량 92% 급감,2022.05.05,머니S언론사 선정,https://n.news.naver.com/mnews/article/417/0000810230?sid=105,"




대체 불가능한 토큰(NFT) 거래가 지난해 9월 대비 92% 급감했다. 사진은 기사 내용과 무관함. /사진=이미지투데이  승승장구하던 대체 불가능한 토큰(NFT)가 주춤하고 있다. 암호화폐 시장 최대 화두로 꼽혔지만 거래가 이달 들어 지난해 9월 대비 92% 감소하며 명성에 흠집이 났다. 월스트리트저널(WSJ)은 지난 3일(현지시각) NFT 분석 사이트 논펀지블을 인용해 이달 들어 NFT 거래가 일평균 1만9000건으로 지난해 9월 최고치인 22만5000건 대비 92% 급감했다고 전했다. NFT 시장의 활성화 디지털 지갑 수는 지난주 1만4000개로 11월 최고치인 11만9000개에서 88% 급감했다.매체는 ""NFT 시장이 무너지고 있다""며 기준 금리 인상 움직임으로 금융 시장 전반에 걸쳐 위험 자산 회피 심리가 퍼지고 있다고 분석했다. 기술주 중심의 나스닥 종합지수는 지난해 11월 최고치를 기록한 뒤 23% 하락했고 비트코인은 43% 떨어졌다. 앞서 지난해 잭 도시 트위터 창업자의 첫 트윗 NFT를 290만달러에 산 암호화폐 기업가 시나 에스타비가 올해 NFT를 경매에 부쳤으나 응찰가는 1만4000달러를 넘지 못했다.시나 에스타비는 ""시장이 악화되고 있다는 징후가 아니라 어느 시장에서나 일어날 수 있는 정상적인 변동""이라며 ""NFT 시장은 여전히 발전하고 있으며 몇년 내 어떤 모습을 보일지 예측하는 것은 불가능하다""고 밝혔다. 
",2022-05-05 06:05:00
"[속보] ""땡큐 파월"" 비트코인 5.5% 급등, 4만달러 근접",2022.05.05,뉴스1,https://n.news.naver.com/mnews/article/421/0006073274?sid=104,"





",2022-05-05 06:15:07
[속보] 파월 발언으로 비트코인 국내시장서 5000만원 재돌파,2022.05.05,뉴스1,https://n.news.naver.com/mnews/article/421/0006073279?sid=104,"





",2022-05-05 06:22:56
“땡큐 파월” 비트코인 5.68% 급등해 4만달러 근접(상보),2022.05.05,뉴스1,https://n.news.naver.com/mnews/article/421/0006073288?sid=104,"




이 시각 현재 주요 암호화폐 시황 - 코인마켓캡 갈무리(서울=뉴스1) 박형기 기자 = 제롬 파월 연준 의장이 0.5%포인트의 금리인상을 단행한 뒤 0.75%포인트의 금리인상은 고려하지 않고 있다고 밝히자 대표적 암호화폐(가상화폐)인 비트코인이 5% 이상 급등, 4만 달러에 근접했다.5일 오전 6시20분 현재(한국시간 기준) 글로벌 코인시황 중계사이트인 코인마켓캡에서 비트코인은 24시간 전보다 5.68% 급등한 3만9814달러를 기록하고 있다.이날 비트코인은 최고 3만9902달러, 최저 3만7675달러 사이에서 거래됐다.이날 3만7000달러 선에서 머물고 있던 비트코인은 파월 의장이 기자회견에서 0.75%포인트의 금리인상을 고려하지 않고 있다고 밝히자 급등세를 타기 시작해 4만 달러 선에 근접했다. 



비트코인 가격 일일추이 - 코인마켓캡 갈무리파월의장의 발언은 월가 일각에서 나오고 있는 0.75%포인트 금리인상설을 잠재우기에 충분했다. 비트코인은 그러나 4만 달러를 재돌파하지는 못하고 있다. 4만달러가 저항선으로 작용하고 있는 것으로 보인다. 같은 시각 한국의 거래사이트인 업비트에서도 비트코인은 24시간 전보다 3.99% 상승한 5072만원에 거래되고 있다.
		",2022-05-05 06:33:43
비트코인 4만달러 육박…'0.75%p 금리인상' 우려 덜면서 급등,2022.05.05,연합뉴스,https://n.news.naver.com/mnews/article/001/0013158715?sid=104,"




비트코인 이미지[로이터 연합뉴스 자료사진. 재판매 및 DB 금지](로스앤젤레스=연합뉴스) 정윤섭 특파원 = 가상화폐 비트코인 가격이 4일(현지시간) 급등하면서 4만 달러에 육박했다.    가상화폐 정보업체 코인데스크에 따르면 비트코인은 미국 동부 시간 기준 오후 5시 40분 현재 24시간 전과 비교해 5.41% 오른 3만9천818.57달러에 거래됐다.    경제 매체 CNBC 방송은 ""제롬 파월 연방준비제도(Fed·연준) 의장이 더 큰 금리 인상 가능성을 배제하자 비트코인이 4만 달러 수준으로 뛰어올랐다""고 보도했다.    연준은 이날 20여 년 만에 최대폭인 0.5%포인트 금리 인상과 양적 긴축 착수를 결정했으나 시장이 예상했던 범위를 벗어나지 않았다.    또 파월 의장은 오는 6월 연방공개시장위원회(FOMC) 정례회의에서 0.75%포인트 금리 인상 가능성에 대해 ""적극적으로 고려하는 대상이 아니다""라고 선을 그었다.    이러한 파월 의장의 발언 이후 비트코인은 한때 4만 달러를 돌파했고 이더리움과 라이트코인 등 다른 가상화폐도 일제히 올랐다.    가상화폐 시장 분석업체 트레이드 더 체인은 ""O.75%포인트 금리 인상을 포함하지 않는다는 FOMC 가이던스는 가상화폐와 주식 모두에 상승 요인을 제공한다""고 진단했다.    가상화폐 투자회사 이글브룩 어드바이저스도 시장은 연준의 공격적인 긴축 일정을 예상했으나 연준이 우려했던 것보다 덜 매파적인 모습을 보이면서 비트코인 랠리를 이끌었다고 말했다.    jamin74@yna.co.kr
",2022-05-05 06:51:10
비트코인 5.68% 급등 3만9814달러 기록,2022.05.05,아시아에이,http://www.asiaarts.net,,
"뉴욕증시, 연준 빅스텝에도 '일제 급등'…비트코인 5%↑ [출근전 꼭 글로벌브...",2022.05.05,한국경제TV언론사 선정,https://n.news.naver.com/mnews/article/215/0001029773?sid=101,"




/SPAN&gt;[글로벌시장 지표 / 5월 5일 오전 6시 현재]



[미국증시 마감시황]뉴욕증시는 4일(현지시간) 상승 마감했다.이날 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전장보다 932.27포인트(2.81%) 오른 34,061.06으로 장을 마감했다. 스탠더드앤드푸어스(S&amp;P)500지수는 전장보다 124.69포인트(2.99%) 상승한 4,300.17로, 기술주 중심의 나스닥 지수는 전장보다 401.10포인트(3.19%) 뛴 12,964.86으로 거래를 마쳤다.시장은 FOMC 회의 결과를 주시했다.미 연준은 이틀간의 FOMC 마친 뒤 현재 0.25%~0.5%인 기준금리를 0.5%포인트 인상한다고 밝혔다. 이는 2000년 5월 이후 22년만의 최대 인상 폭이다. 또 오는 6월부터 8조9000억달러 규모의 대차대조표 축소에 나선다고 발표했다. 다음달 만기가 돌아오는 채권 및 주택저당증권(MBS) 가운데 475억달러 규모의 자산을 재투자하지 않고 흡수하고, 앞으로 석 달후에는 이를 950억달러까지 단계적으로 높인다는 계획이다.앞서 시장 일각에서는 연준이 기준금리 0.75%포인트를 한번에 인상하는 '자이언트 스텝'을 밟을 가능성을 우려했으나 제롬 파월 연준 의장은 이에 대해 선을 그었다.파월 의장은 ""75베이시스포인트(bp) 금리인상은 적극적으로 고려하는 대상이 아니다""고 언급했다. 이 같은 발언이 전해지자 증시도 상승폭을 키워갔다.이날 미 국채금리는 장중 3%를 넘어섰지만, 더 큰 금리인상에 선을 그은 파월 의장의 발언 이후 2.93%대로 하락했다.한편 이날 발표된 경제지표는 부진했다.ADP 전미 고용 보고서에 따르면 4월 민간부문 고용은 전월대비 24만7000명 증가한 것으로 나타났다. 당초 전문가들은 39만명 증가를 예상했고, 전월에는 47만9000명이 증가한 바 있으나 이를 모두 하회한 것이다.[특징주]■ 기술주애플(+4.10%)과 알파벳(+4.20%)은 각각 4% 이상 상승했다. AMD의 주가는 예상치를 웃돈 실적 발표에 9.10% 올랐다.■ 은행주JP모간 체이스(3.3%), 씨티그룹(4.3%) 모두 상승세를 보였다.■ 에너지주셰브론이 전일대비 3.1% 급등했으며 엑슨모빌도 3.98% 뛰었다.■ 에어비앤비시장 예상을 상회하는 실적을 공개한 후 이미 오름세를 나타내고 있던 에어비앤비가 7.71% 상승했다.[유럽증시 마감시황]유럽증시는 일제히 하락세를 기록했다.영국 런던 증시의 FTSE 100 지수는 전일대비 0.9% 내린 7493.45로 거래를 마감했고, 독일 프랑크푸르트 증시의 DAX 30 지수는 전일대비 0.49% 내린 1만3970.82로 거래를 마쳤다. 프랑스 파리 증시의 CAC 40 지수는 전일대비 1.24% 내린 6395.68로 거래를 마쳤으며, 범유럽지수인 유로 Stoxx 50 지수는 전일대비 0.96% 내린 3724.99로 거래를 마쳤다.[베트남증시 마감시황]베트남증시는 하락 마감했다.VN지수는 18포인트 이상 떨어지며 전날보다 18.12p(1.33%) 급락한 1,348.68p로 장을 마쳤다. 128개 종목이 상승, 240개 종목이 하락했다. 베트남증시 시가총액 상위30대 종목으로 구성된 VN30지수도 27.72p(1.96%) 급락한 1,389.59p로 마감했고 8개 종목이 상승, 21개 종목이 하락했다.이날 중소형주 위주의 하노이거래소 HNX지수는 4.86p(1.33%) 떨어진 360.97p를 기록했고 91개 종목 상승, 135개 종목 하락했다. 비상장기업 UPCoM거래소는 0.28p 내린 104.02p를 기록했는데 167개 종목 상승 그리고 138개 종목이 하락했다.이날 거래대금은 14조4,500억동(미화 6억3,000만달러)로 전날에 비해 23% 급감했다.[국제유가]국제유가는 상승했다. 이날 뉴욕상업거래소에서 6월물 서부텍사스산원유(WTI) 가격은 전일대비 5.40달러(5.3%) 오른 배럴당 107.81달러로 거래를 마감했다.[금]국제 금값은 하락했다. 이날 뉴욕상품거래소(COMEX)에서 6월물 금 선물 가격은 전장대비 1.80달러(0.1%) 하락한 온스당 1868.80달러에 거래를 마쳤다.



* 더 많은 글로벌투자 뉴스는 [한경 KVINA] 홈페이지에서 볼 수 있습니다.
",2022-05-05 06:57:58
[가상화폐 시세] '0.75%p 인상 안해' 파월 빅스텝에 급등한 비트코인,2022.05.05,조세일보언론사 선정,https://n.news.naver.com/mnews/article/123/0002274195?sid=101,"




◆…자료=업비트 화면캡처파월이 금리를 인상한다는 성명을 발표한 직후 비트코인이 4% 넘게 급등하고 있다.   미 연방준비제도는 4일(현지시간) FOMC 정례회의를 마친 뒤 성명을 발표하면서 현재 0.25~0.5%의 기준금리를 0.5%p 인상한다고 밝혔다.   제롬 파월 미 연방준비제도 의장은 이날 기자회견에서 0.75%p 인상 가능성에 대해서는 적극적으로 고려하지 않는다고 답해 코인 시장의 투자 심리가 회복됐다.   비트코인은 5일 오전 6시 업비트 기준 개당 5077만6000원으로 전날보다 4.10% 상승한 가격에 거래되고 있다. 코인마켓캡에서는 전날보다 5.83% 뛰어오른 3만9829달러를 기록해 4만달러를 눈앞에 두고 있다.   뉴욕증시도 급등세로 화답했다. 비트코인 가격과 상관관계가 높은 S&amp;P500가 2.99% 상승한 4300.17에, 나스닥은 3.19% 오른 1만2964.86에 각각 장을 마감했다.   공포·탐욕 지수는 얼터너티브 기준 21점을 기록했다. 해당 지수가 0에 가까울수록 투자 심리가 꽁꽁 얼어붙는다. 
",2022-05-05 07:02:01
"비트코인 '마의 4만달러' 돌파, 자이언트 빅스텝 ""포기"" 뉴욕증시 폭발",2022.05.05,글로벌이코노믹,http://www.g-enews.com/,,
"비트코인 급등, 4만 달러 돌파…'80% 폭락' 전망 여전",2022.05.05,한국경제TV,https://n.news.naver.com/mnews/article/215/0001029777?sid=004,"




가상화폐 비트코인 가격이 4일(현지시간) 급등하면서 4만 달러를 돌파했다.가상화폐 정보업체 코인데스크에 따르면 비트코인은 미국 동부 시간 기준 오후 5시 40분 현재 24시간 전과 비교해 5.41% 오른 3만9천818.57달러에 거래됐다.경제 매체 CNBC 방송은 ""제롬 파월 연방준비제도(Fed·연준) 의장이 더 큰 금리 인상 가능성을 배제하자 비트코인이 4만 달러 수준으로 뛰어올랐다""고 보도했다.연준은 이날 20여 년 만에 최대폭인 0.5%포인트 금리 인상과 양적 긴축 착수를 결정했으나 시장이 예상했던 범위를 벗어나지 않았다.또 파월 의장은 오는 6월 연방공개시장위원회(FOMC) 정례회의에서 0.75%포인트 금리 인상 가능성에 대해 ""적극적으로 고려하는 대상이 아니다""라고 선을 그었다.파월 의장의 발언 이후 비트코인은 한때 4만 달러를 돌파했고, 이더리움과 라이트코인 등 다른 가상화폐도 일제히 올랐다.가상화폐 시장 분석업체 트레이드 더 체인은 ""O.75%포인트 금리 인상을 포함하지 않는다는 FOMC 가이던스는 가상화폐와 주식 모두에 상승 요인을 제공한다""고 진단했다.가상화폐 투자회사 이글브룩 어드바이저스도 시장은 연준의 공격적인 긴축 일정을 예상했으나 연준이 우려했던 것보다 덜 매파적인 모습을 보이면서 비트코인 랠리를 이끌었다고 말했다.하지만 비트코인 가격이 폭락할 것이란 전망도 여전하다.크립토윈터는 비트코인의 채굴 효율이 절반으로 떨어지는 4년 주기로 가격이 급등과 급락을 반복한다는 가설로 분석을 내놨다.비트코인은 반감기마다 공급이 줄면서 전 고점 대비 적게는 6배 뛰어오른 이후 1년간 80% 이상 내려앉는 일이 반복됐다.2013년과 2017년에도 같은 일이 벌어졌으며, 작년에도 6배 가까이 가격이 오른 만큼 이번에도 고점 대비 80%까지 내려갈 수 있다는 전망이다.
",2022-05-05 07:17:32
비트코인 5%대 급등으로 4만달러 근접,2022.05.05,아시아경제언론사 선정,https://n.news.naver.com/mnews/article/277/0005084742?sid=104,"




[이미지출처=AP연합뉴스]가상화폐 비트코인 가격이 4일(현지시간) 급등하면서 4만 달러에 육박했다.가상화폐 정보업체 코인데스크에 따르면 비트코인은 미국 동부 시간 기준 오후 5시 40분 현재 24시간 전과 비교해 5.41% 오른 3만9818.57달러에 거래됐다.CNBC는 ""제롬 파월 연방준비제도(Fed·연준) 의장이 더 큰 금리 인상 가능성을 배제하자 비트코인이 4만 달러 수준으로 뛰어올랐다""고 보도했다.연준은 이날 20여 년 만에 최대폭인 0.5%포인트 금리 인상과 양적 긴축 착수를 결정했으나 시장이 예상했던 범위를 벗어나지 않았다.또 파월 의장은 오는 6월 연방공개시장위원회(FOMC) 정례회의에서 0.75%포인트 금리 인상 가능성에 대해 ""적극적으로 고려하는 대상이 아니다""라고 선을 그었다.이러한 파월 의장의 발언 이후 비트코인은 한때 4만 달러를 돌파했고 이더리움과 라이트코인 등 다른 가상화폐도 일제히 올랐다.가상화폐 시장 분석업체 트레이드 더 체인은 ""O.75%포인트 금리 인상을 포함하지 않는다는 FOMC 가이던스는 가상화폐와 주식 모두에 상승 요인을 제공한다""고 진단했다.가상화폐 투자회사 이글브룩 어드바이저스도 시장은 연준의 공격적인 긴축 일정을 예상했으나 연준이 우려했던 것보다 덜 매파적인 모습을 보이면서 비트코인 랠리를 이끌었다고 말했다.
",2022-05-05 07:20:57
비트코인 4만달러 육박...75bp 금리인상 부담 덜면서 상승,2022.05.05,매일경제언론사 선정,https://n.news.naver.com/mnews/article/009/0004959638?sid=101,"




[사진 출처 = 로이터, 연합뉴스] 가상화폐 비트코인 가격이 4일(현지시간) 급등하면서 4만달러에 근접했다.가상화폐 정보업체 코인데스크에 따르면 비트코인은 미국 동부 시간으로 이날 오후 5시 40분 기준 3만9818.57달러에 거래됐다. 24시간 전보다 5.41% 오른 수준이다.미 경제 매체 CNBC는 “제롬 파월 연방준비제도(Fed) 의장이 더 큰 금리 인상 가능성을 배제하자 비트코인이 4만달러 수준으로 뛰어올랐다”라고 보도했다.앞서 연준은 이날 0.5%포인트 금리 인상과 양적 긴축 착수를 결정했다. 20여년 만에 최대 폭 인상이지만, 시장이 예상했던 범위다.파월 의장은 내달 연방공개시장위원회(FOMC) 정례회의에서 0.75%포인트 금리 인상 가능성에 대해 “(연준이) 적극적으로 고려하는 대상이 아니다”라고 일축했다.파월 의장의 발언 후 비트코인은 한때 4만달러를 돌파했고, 이더리움과 라이트코인 등 다른 가상화폐 가격도 일제히 상승했다.가상화폐 시장 분석업체 트레이드 더 체인은 “0.75%포인트 금리 인상을 포함하지 않는다는 FOMC 가이던스는 가상화폐와 주식 모두에 상승 요인을 제공한다”라고 분석했다.가상화폐 투자회사 이글브룩 어드바이저스도 시장은 연준의 공격적인 긴축 일정을 예상했으나, 연준이 덜 매파적인 모습을 보이면서 비트코인 랠리를 이끌었다고 진단했다.
",2022-05-05 07:22:01
"""땡큐 파월""…0.75%p 금리인상 일축에 비트코인 안도랠리, 4만달러 안착 재시...",2022.05.05,코인리더스,http://coinreaders.com,,
"[스페셜 인터뷰] 박성준 동국대 블록체인연구센터장② “디지털자산 경제, 상...",2022.05.05,폴리뉴스,http://www.polinews.co.kr/,,
