title,dates,press,link,content,time
"비트코인 시세 9천 달러 박스권 갇히나, 조사기관 “거시경제 상황 최악”",2022.11.30,비즈니스포스트,http://www.businesspost.co.kr/,,
"[안유화 칼럼] FTX 거래소 파산, 가상자산 시장 재도약 계기될까",2022.11.30,내일신문,http://www.naeil.com,,
"[속보] 비트코인 4% 이상 급등, 1만7000달러 돌파",2022.11.30,뉴스1,https://n.news.naver.com/mnews/article/421/0006491564?sid=104,"





",2022-11-30 12:34:40
"비트코인 4% 급등, 2주 만에 1만7000달러 돌파(상보)",2022.11.30,뉴스1,https://n.news.naver.com/mnews/article/421/0006491639?sid=104,"




일일 비트코인 가격 추이 - 코인마켓캡 갈무리(서울=뉴스1) 박형기 기자 = 비트코인이 FTX 파산보호 신청 후폭풍에도 1만7000달러를 돌파했다.비트코인은 30일 오후 12시 40분 현재 글로벌 코인시황 중계사이트인 코인마켓캡에 24시간 전보다 4% 급등한 1만6910달러를 기록하고 있다. 그러나 비트코인은 약 30분 전 1만7000달러를 돌파했다. 비트코인이 1만7000달러를 다시 돌파한 것은 지난 11월 11일 이후 처음이다.11월 11일은 FTX가 파산보호 신청을 한 날이다. FTX 사태 이후 처음으로 비트코인이 1만7000달러를 돌파한 것이다. 이날 비트코인은 최고 1만7021달러, 최저 1만6281달러 사이에서 거래되고 있다. 이는 FTX 사태에도 저가매수가 유입되고 있기 때문으로 풀이된다. 최근 비트코인은 FTX 사태는 물론 거시경제의 악재에도 놀라운 회복력을 보여주고 있다고 암호화폐 전문매체 코인데스크는 평가했다.같은 시각 한국의 거래사이트인 업비트에서도 비트코인은 2.26% 상승한 2292만3000원에 거래되고 있다.
		",2022-11-30 12:51:22
"[가상화폐 시세] 비트코인 2300만원선 회복 눈앞…도지코인 144원선, 이더리움...",2022.11.30,이코노뉴스,http://www.econonews.co.kr/,,
지난주 유일하게 자금 유입세를 맞이한 알트코인은…,2022.11.30,경향게임스,http://www.khgames.co.kr/,,
"FTX 파산 쇼크, 블록파이·비트프론트로 후폭풍 확산",2022.11.30,IT비즈뉴스,http://www.itbiznews.com,,
"자산 10조→8조… 두나무, 1년만에 대기업집단 빠지나",2022.11.30,뉴데일리,http://www.newdaily.co.kr/,,
"네이버 '라인' 美 가상자산거래소 폐업...업계 ""시장 침체기의 피해자""",2022.11.30,뉴스퀘스트,http://www.newsquest.co.kr,,
FTX 파산 후폭풍에 몰려온 '코인 혹한기',2022.11.30,더스쿠프,https://n.news.naver.com/mnews/article/665/0000000047?sid=101,"
비트코인 가격 하락세 지속디지털자산 중개업체 연쇄 도산투자자 심리마저 얼어붙고 있어



FTX 파산의 후폭풍으로 코인 시장이 요동치고 있다.[사진=뉴시스]글로벌 가상화폐 거래소 FTX의 파산 이후 코인 시장에 여진이 이어지고 있다. 11월 30일 오전 8시 30분 기준 비트코인은 국내 가상화폐 거래소인 빗썸과 업비트에서 48시간 이전 대비 각각 1.04%, 0.89% 하락한 가격(빗썸 2242만9000원ㆍ업비트 2246만5000원)에 거래됐다. 이더리움 가격도 불안한 횡보세를 보이고 있다. 11월 29일 한때 이더리움은 빗썸에선 24시간 이전 대비 0.25% 하락한 160만원, 업비트에서는 0.03% 떨어진 161만원을 기록했하며 160만원 선을 간신히 지켜냈다. 11월 30일 오전 8시 30분 이더리움 가격은 두 거래소에서 165만원대를 회복했다. 문제는 FTX 파산의 후폭풍이 확산하면서 코인 시장의 전망을 어둡게 만들고 있다는 점이다. 투자자들에게 가상화폐를 담보로 돈을 빌려주는 대부업체들마저 줄줄이 무너지고 있는 건 대표적 사례다.지난 6월 미국의 디지털자산 중개업체 보이저 디지털과 셀시어스가 연쇄 도산한 데 이어, 11월 28일(현지시간)에는 FTX와 밀접한 연관을 맺었던 블록파이가 파산 신청을 했다.  



반면 투자심리는 얼어붙고 있다. 글로벌 가상화폐 데이터 조사 업체 얼터너티브(Alternative)에 따르면, 11월 28일(현지시간) 가상화폐 '공포ㆍ탐욕지수'는 26점을 기록하며 '공포(Fear)' 수준에 도달했다.해당 지수는 0으로 갈수록 시장 심리가 극단적 공포에 가까운 상태임을 의미한다. 이를 감안하면 코인 시장엔 혹한기가 찾아온 것이나 다름없는 셈이다.윤정희 더스쿠프 기자heartbring@thescoop.co.kr
",2022-11-30 13:23:01
"[IT이슈] 위메이드플레이, '애니팡3' 인기 이벤트 2종 동시 진행 外",2022.11.30,로이슈,http://www.lawissue.co.kr,,
"[점심 브리핑] 美 상원 재무위, 바이낸스 등 6개 거래소에 정보 공개 요청",2022.11.30,디센터,http://decenter.kr,,
“가상자산 관련 내부통제 중요…블록체인 도입 리스크 최소화 방안 제시”,2022.11.30,이투데이,http://www.etoday.co.kr,,
"델리오, 월드컵 맞이 비트코인 증정 이벤트 진행",2022.11.30,핀포인트뉴스,http://www.pinpointnews.co.kr,,
네이버 라인이 만든 가상자산거래소 ‘비트프론트’ 자진 폐업…왜?,2022.11.30,디지털데일리,https://n.news.naver.com/mnews/article/138/0002137822?sid=105,"




- 가상자산 불확실성 가중…내년 3월31일까지 자산 인출 통지   [디지털데일리 윤상호 기자] 가상자산 거래소 비트프론트가 폐업한다. 비트프론트는 네이버 일본 관계사 라인이 미국에 설립한 거래소다. 가상자산 거품이 꺼지면서 가상자산 업계 재편도 속도가 붙는 모양새다.   30일 비트프론트에 따르면 비트프론트는 지난 28일(현지시각) 자진 폐업을 공지했다.   비트프론트는 “라인 블록체인 생태계와 링크 토큰 경제 성장을 위해 비트프론트 서비스를 종료한다”라고 “2023년 3월31일까지 모든 자산을 인출하기 바란다”라고 밝혔다.   비트프론트는 지난 2020년 2월 영업을 시작했다. 미국 캘리포니아주에 본사가 있다. 서비스 종료는 2년 9개월 만이다.   11월 들어 가상자산 업계는 유동성 위기로 혼란한 상황이다. 세계 3위 가상자산 거래소 FTX가 파산 신청을 했다. 가상자산 대부업체 블록파이도 파산 절차에 들어갔다. 세계 1위 가상자산 거래소 바이낸스는 업계 지원을 위해 10억달러(약 1조3200억원) 펀드 조성을 선언했다. 비트코인을 비롯 가상자산은 약세를 면치 못하고 있다.   비트파이낸스는 유동성 위기 때문이 아니라고 선을 그었다.    비트파이낸스는 “최근 불법 행위로 기소된 특정 거래소와 관련된 문제 때문은 아니다”라고 해명했다.   하지만 서비스 3년도 안 된 사업을 접은 것을 보면 그만큼 업계 미래가 밝지 않다는 뜻으로 풀이된다. 추가 투자 대신 사업을 그만하는 것이 유리하다는 판단을 한 것으로 여겨진다.
		",2022-11-30 13:37:01
"블록체인거버넌스위원회, '위믹스 사태 쟁점과 거래소 규제설계' 긴급 토론회",2022.11.30,포쓰저널,http://www.4th.kr,,
네이버 라인이 만든 거래소도 폐업…가상자산 침체 영향?,2022.11.30,TV조선언론사 선정,https://n.news.naver.com/mnews/article/448/0000384629?sid=101,"
			네이버의 일본 관계사 라인(LINE)이 미국에서 만든 가상자산거래소 비트프론트(BITFRONT)가 자진 폐업했다.30일 가상자산 업계에 따르면 비트프론트는 28일(현지시간) ""빠르게 진화하는 가상자산 산업에서 어려움을 극복하려는 노력에도 불구하고 종료 결정을 내렸다""고 홈페이지에 공지했다.비트프론트는 28일부터 신규 가입과 신용카드 결제를 중단했다. 기존 고객에겐 내년 3월 31일까지 모든 자산을 출금하라고 안내했다.다만 ""본 결정은 라인 블록체인 생태계의 최선의 이익을 위한 결정이며 특정 거래소와 관련이 없다""며 FTX 파산 사태와는 선을 그었다.미국 CNN 방송은 ""비트프론트는 '가상자산 겨울(The crypto winter)'에 의한 가장 최근의 희생자""라고 표현했다.비트프론트는 2020년 2월 말 개소했으며 본사는 미국 캘리포니아주에 있다. 미국 영업 개시 시점으로부터 2년 9개월 만의 폐업이다.30일 코인게코(CoinGecko)에 따르면 비트프론트는 6종의 코인과 트레이딩 페어(상관관계가 높은 코인 2개를 활용한 차익거래) 13종을 취급해왔다. 24시간 거래량은 1억1549만달러(한화 1521억 6962만) 정도로 알려졌다.
		",2022-11-30 13:44:41
FTX 파산 사태 여진 쭉~... 우리기술투자 비덴트 위지트 다날 '출렁',2022.11.30,핀포인트뉴스,http://www.pinpointnews.co.kr,,
"꽁꽁 얼어붙은 ‘크립토윈터’, 악재 끝은 어디?",2022.11.30,뷰어스,http://www.theviewers.co.kr,,
"두나무, 부동산 3754억 신규 취득",2022.11.30,3면 3단,https://n.news.naver.com/mnews/article/030/0003062746?sid=101,"




두나무가 가상자산은 줄이고 부동산 비중은 높여 가고 있다. 30일 금융감독원 전자공시시스템에 따르면 두나무는 올해 3분기에 신규 취득한 투자부동산은 3754억원 규모에 이른다. 우리은행 등에 담보를 제공하고 2680억원을 신규 차입했다. 관계 기업과 공동기업 합계는 8133억원 규모로, 직전 분기 7378억원 대비 약 800억원 가까이 몸집이 불어났다.하이브와 합작회사로 신규 설립한 대체불가토큰(NFT) 플랫폼 레벨스에 투입된 370억원의 비중이 크다. 컨설팅업 자회사 '두나무글로벌(유)'을 신설하고 △'캡스톤일반부동산사모투자회사3호전문' △코람코더원강남제1호 위탁관리부동산투자회사 △출자펀드인 '드림트리혁신성장제1호사모투자'를 신규 인수한 것도 영향을 미쳤다.두나무글로벌은 두나무 해외사업 진출을 돕기 위한 중간 관리회사다. 레벨스와 같은 합작법인 투자나 해외법인 지분 투자 시 두나무가 직접 참여하지 않고 두나무글로벌을 통한다.코람코더원강남제1호는 서울지하철 강남역 인근 빌딩 '에이플러스에셋타워'의 투자 관련사다. 두나무가 입주한 미림타워의 수용 인원이 한계치에 도달함에 따라 람다256 등 일부 계열사를 에이플러스에셋타워로 분산시킬 목적으로 간접 투자했다. 캡스톤일반부동산3호는 업비트가 지난해 매입한 서울 강남구 삼성동 신사옥 부지를 위탁관리할 목적으로 인수한 회사다.2분기 대비 비트코인은 2500개, 이더리움은 1500개 가량 보유량을 늘렸다. 다만 가상자산 가치가 하락함에 따라 장부상 금액은 6590억원에서 3935억원어치로 크게 줄어들었다. 업비트 등에 이용자가 위탁한 가상자산 합계도 2분기 말 약 37조원에서 3분기 말 21조원으로 축소됐다.올해 3분기까지 두나무의 자회사를 포함한 연결 기준 영업수익(매출)은 1조569억원으로 지난해 같은 기간(2조8358억원) 대비 62.7% 감소했다. 매출의 98% 이상을 차지하던 수수료 매출이 1조8000억원 가까이 줄어든 영향이다. 서비스 매출에 해당하는 주주관리서비스 '주주리걸', 증권 솔루션서비스 'RMS', 블록체인플랫폼 '루니버스'의 매출은 전년 149억원에서 204억원으로 소폭 성장했다. 매출 비중도 0.5%에서 1.93%로 늘어났다.누적 영업이익은 7348억원으로 지난해 같은 기간(2조5937억원)보다 71.7% 줄었고, 누적 당기순이익은 지난해 같은 기간의 2조541억원보다 83.8% 감소한 3327억원으로 집계됐다.두나무 관계자는 “매출·영업이익 감소는 지속되는 글로벌 유동성 축소, 전반적인 자본시장 위축 등이 영향을 미친 것을 보인다”고 말했다.
",2022-11-30 13:57:01
FTX 이어 블록파이도 파산...다음은?,2022.11.30,뉴스핌,http://www.newspim.com,,
"델리오, 월드컵 '포르투갈전' 스코어 맞추면 비트코인 준다",2022.11.30,지디넷코리아언론사 선정,https://n.news.naver.com/mnews/article/092/0002275196?sid=105,"
월드컵 기념가상자산 금융 서비스 기업 델리오(대표 정상호)는 2022 카타르 월드컵을 맞아 비트코인(BTC) 증정 행사를 진행한다고 30일 밝혔다.한국시간으로 오는 3일 예정된 한국-포르투갈전의 월드컵 스코어를 맞춘 델리오 이용자에게 총 1천만원 상당의 비트코인을 증정할 예정이다.델리오에 회원가입 후 예측한 스코어를 작성하면 응모가 완료된다. 스코어 맞추는 것 외에도 다양한 경품을 받을 수 있는 행사가 함께 진행된다.



델리오 월드컵 이벤트델리오 관계자는 “전 국민이 즐길 수 있는 월드컵을 맞아 고객 감사 이벤트를 진행하게 됐다”며 “최근 글로벌 경기 침체 등으로 어려운 시기를 보내고 있는데 많은 분들이 델리오의 이벤트를 통해 월드컵을 더 즐겁게 관람하실 수 있기를 바란다”고 말했다.
",2022-11-30 14:04:01
"'비트프론트' 종료 라인테크플러스 대표 ""링크 확장 걸림돌 판단""",2022.11.30,디지털투데이,http://www.digitaltoday.co.kr/,,
코인으로 뜬 위메이드의 아이러니한 플랜B,2022.11.30,더스쿠프언론사 선정,https://n.news.naver.com/mnews/article/665/0000000049?sid=101,"
흔들리는 중견 게임사 위메이드가상화폐 위믹스 쇼크 후 주가 급락앞뒤 없는 플랜B에 의문 쏟아져



위메이드는 위믹스를 미래 먹거리로 키워왔다.[사진=연합뉴스]# 위메이드의 자체발행 가상화폐 '위믹스'가 국내 거래소로부터 상장 폐지 처분을 받았다. 위믹스의 가격이 급락했고, 위메이드 주가도 곤두박질쳤다. # 위메이드는 상장 폐지 처분을 뒤집기 위해 국내 거래소와 진실공방을 펼치고 있다. 거래소의 상장 폐지 결정을 뒤집는 가처분도 신청했다. 이뿐만이 아니다. 장현국 위메이드 대표는  ""위메이드 사업과 운영의 축은 글로벌로 옮겨진 지 오래됐기 때문에 위믹스 국내 거래 여부가 사업에 미치는 영향은 매우 제한적""이라면서 자신들의 미래 플랜엔 아무런 문제가 없다고 강조하고 있다.# 하지만 위메이드를 지금의 위치로 올려놓은 건 가상화폐 위믹스다. 가상화폐로 성장한 회사가 가상화폐가 흔들리는 데도 성장할 수 있다는 건 앞뒤가 맞지 않는 주장이다. 더스쿠프(The SCOOP)가 위메이드의 미래를 꼼꼼하게 살펴본 이유가 여기에 있다. '위믹스 쇼크'의 후폭풍이 거세다. 위믹스는 중견 게임사 위메이드가 자체 발행한 가상화폐인데, 최근 국내 거래소로부터 상장 폐지 처분을 받았다. 당장 12월 8일 오후 3시 이후로 업비트, 빗썸, 코인원, 코빗에서 거래가 중단된다. 하루에도 수십종의 코인이 뜨고 지는 가상화폐 시장에서 위믹스의 상장폐지 결정은 업계를 공포로 몰아넣었다. 손실을 호소하는 투자자도 속출했다. 지난 11월 초 2500원 안팎에서 거래되던 위믹스는 11월 말 들어 500원대로 내려앉았다. 위믹스의 가치에 영향을 받는 위메이드와 계열사의 주가도 큰 폭으로 하락했다. 위메이드와 위메이드맥스, 위메이드플레이는 11월 25일 장을 마감하면서 하한가를 찍었다. 위믹스 쇼크는 게임업계에도 부정적인 영향을 주고 있다. 위메이드가 국내에서 '돈 버는 게임(P2EㆍPlay to Earn)'의 선도업체로 평가받았다는 점을 감안하면 게임 산업 전반이 위축될 것이란 전망이 나온다. 게임만이 아니라 가상화폐 시장 전반에도 불똥이 튈 거란 우려도 팽배하다. ""코스닥 상장사가 발행한 가상화폐마저 거래 정지에 따른 투자자 보호 대책이 없다면, 대체 어떤 코인을 믿고 투자할 수 있겠느냐""는 거다. 물론 이런 우려들이 기우에 그칠 수 있다. P2E 게임은 아직 국내에선 불법이고, 해외 시장에서도 성공사례가 적다. 사업의 성패를 평가하기엔 시장 자체가 무르익지 않았다. 가상화폐 시장 역시 글로벌 3대 거래소 FTX의 파산 신청 소식에 더 크게 출렁이고 있다. 그럼에도 위메이드의 미래가 불투명해졌다는 점에선 전문가들의 전망이 일치한다. 게임회사였는데도 위메이드는 가상화폐인 위믹스를 통해 회사를 지탱해왔기 때문이다. 



원래 위메이드는 업계에서 주목받는 회사가 아니었다. 그간 국내 게임 시장은 '3N'으로 불리던 넥슨, 엔씨소프트, 넷마블이 장악하고 있었다. 이어 스마일게이트, 크래프톤, 카카오게임즈를 묶은 'SK2'가 3N을 위협하는 업체로 꼽혔다. 이들 3사는 최근 연 매출 1조원을 넘어서면서 국내 게임업계 재편을 노렸다. 위메이드는 '3강ㆍ3중' 구도에 끼지 못했다. 지난해 매출 규모는 3373억원에 불과했다. 수많은 인기 지식재산권(IP)을 보유한 6개사와 달리 보유한 유명 IP도 '미르의전설' 하나뿐이었다. 오히려 2018~2020년 3년 연속 영업이익 적자를 기록하면서 지속가능 경영 여부에 물음표가 붙었다. 내세울 게 없는 이 회사는 2021년 스포트라이트를 한몸에 받았다. 그해 위메이드는 814.70%란 놀라운 주가 수익률을 기록했다. 연초 1만1919원이던 회사 주가가 연말엔 17만7900원으로 뛰었다. 100위권에 머물던 코스닥 시총 순위도 단숨에 10위권으로 진입했다. 계열사인 위메이드맥스의 주가도 수직상승했다. 같은 기간 1502.76%(2985원→4만6400원) 올랐다. 3N의 주축인 엔씨소프트(-30.93%)와 넷마블(-4.94%)의 주가 등락률을 비교하면 위메이드를 향한 관심이 얼마나 뜨거웠는지 잘 드러난다.주가 상승의 일등공신은 공교롭게도 가상화폐 '위믹스' 프로젝트였다. 위메이드는 2020년 1월 위믹스 블록체인 플랫폼을 처음 공개했다. 이때까지만 해도 위믹스는 여느 알트코인(비트코인 외의 암호화폐)과 다를 바 없는 취급을 받았다. 하지만 지난해 8월 '미르4 글로벌'을 출시하면서 분위기가 바뀌었다.미르4 글로벌 유저는 게임 내 보상인 흑철을 '드레이코'라는 가상자산으로 교환할 수 있고, 드레이코는 다시 위메이드의 가상화폐 지갑인 '위믹스 월렛'에서 위믹스로 바꿀 수 있었다. 그간 쓰임새가 뚜렷하지 않던 가상화폐에 확실한 사용처를 제시하자, 미르4 글로벌은 '게임을 하면서 돈까지 번다'는 입소문이 나면서 대박이 났다. 비록 국내에선 '게임 이용 결과물을 환전 또는 환전 알선하거나 재매입을 업으로 하는 행위'를 금지하는 게임산업진흥법에 막혀 서비스가 불가했지만, 해외에선 흥행에 성공했다. 위메이드의 주가도 위믹스의 성과에 연동해 움직였다. 지난해 8월 30일 위메이드 주가가 상한가(29.97% 상승)를 쳤던 건 미르4 글로벌이 게임 플랫폼 스팀에서 동시접속자 순위 38위에 올랐다는 소식이 전해진 이후였다.같은해 9월 14일에도 위메이드 주가는 종가 기준 29.22% 상승했는데, 위믹스 이슈가 끌어올렸다. 이날 위메이드는 위믹스를 카카오의 블록체인 자회사 그라운드X가 발행한 가상화폐 '클레이'와 교환할 수 있는 기능을 추가했다. 이어 10월 14일 위메이드는 미르4의 동시접속자 수가 80만명을 돌파했다는 소식을 알리면서 주가가 29.22% 상승했다.



위메이드는 기세를 몰아 ""위믹스 플랫폼에 100개 게임을 선보이겠다""고 공언했다. 위믹스를 사용하는 게임을 모아 일종의 생태계를 구축하겠다는 플랜이었다. 위메이드는 위믹스 매도 자금으로 각종 인수ㆍ합병(M&amp;A)에 나서기도 했다. 지난해 말 모바일 게임 '애니팡' 개발사로 유명한 선데이토즈를 1367억원에 인수한 게 대표적이다. 하지만 위믹스가 국내 거래소에서 상장폐지가 되면서 위메이드의 미래 플랜에도 제동이 걸렸다. 장현국 위메이드 대표는 상장폐지 결정에 기자회견을 열고 ""위메이드 사업과 운영의 축은 글로벌로 옮겨진 지 오래됐기 때문에 위믹스 국내 거래 여부가 사업에 미치는 영향은 매우 제한적""이라고 강조했지만, 위믹스의 개당 가격이 곤두박질친 상황에선 설득력이 부족하다.위믹스의 거래량 중 80% 이상이 업비트와 빗썸 같은 국내 거래소에서 거래됐기 때문이다. 위믹스의 가치가 낮아지면 게임을 통해 위믹스를 교환해야 하는 이용자로선 게임을 계속해야 할 이유가 사라진다. 게임업계 관계자는 ""미르4 글로벌이 흥행한 건 게임성이 뛰어나서라기보단 환전이 가능했기 때문""이라면서 ""실제로 게임에 들이는 시간에 비해 환전할 수 있는 현금이 크지 않아 저소득 국가인 동남아 지역에서만 인기를 끌었는데, 이마저도 가치가 하락하면 미르4 글로벌의 이용자 수도 줄어들 수밖에 없을 것""이라고 내다봤다. 위믹스 쇼크는 현재 위메이드와 국내 거래소 간의 진실 공방으로 이어졌다. 국내 거래소가 위믹스의 거래 중지를 예고한 이유는 유통계획 대비 초과한 유통량이 상당하다는 거였는데, 위메이드는 유통량 변화를 충분히 소명했다며 반발하고 있다.장현국 대표는 ""유통계획과 유통량의 차이가 문제의 시작인데, 지금도 유통계획조차 없는 코인이 부지기수""라면서 ""위믹스에 적용한 기준을 다른 코인에 적용하지 않는 것은 갑질""이라고 강조했다. 이 회사는 국내 거래소의 결정을 정지하기 위한 가처분 신청도 제출했다. 아울러 위메이드는 상장폐지 조치가 불법ㆍ담합행위에 해당한다면서 공정위에도 제소할 계획이다.  



문제는 결정이 번복되지 않았을 때의 '플랜B'가 뚜렷하지 않다는 점이다. 다수의 블록버스터 신작 게임 출시를 통해 실적 반전을 꾀하려는 '3N', 'SK2'와 달리 위메이드의 목표는 신작 게임 대부분을 위믹스 플랫폼에 얹는 것이다. 자신들의 미래를 게임성보단 환금성에 맞춰놨다는 얘기다. 김세희 유진투자증권 연구원은 ""위믹스 플랫폼에 얹힐 예정인 게임들의 출시 여부가 불투명해졌다""면서 ""위믹스는 대부분의 거래가 국내에서 이뤄지고 있고 국내 투자자의 비중이 높은 만큼 거래소에서 상장폐지 된 영향이 클 전망""이라고 꼬집었다. 코인으로 성장한 이 회사의 '코인 없는 성장 플랜'은 과연 통할 수 있을까.       김다린 더스쿠프 기자 quill@thescoop.co.kr
",2022-11-30 14:34:01
"두나무, 임직원가족 업비트 거래 제한…""신뢰도 제고""",2022.11.30,한국경제,https://n.news.naver.com/mnews/article/015/0004781688?sid=101,"
8월부터 임직원가족 '업비트' 거래 제한두나무 ""사회적 책무 다할 것""



두나무가 임직원뿐만 아니라 임직원의 가족까지 가상자산 거래를 제한하는 제도를 도입했다. 두나무는 국내 가상자산 거래소 '업비트'의 운영사다.30일 업계에 따르면 두나무는 지난 8월부터 임직원 직계 가족의 '업비트'를 통한 가상자산 거래를 제한하는 정책을 시행하고 있다. 그간 '임직원'을 대상으로 한 내부통제 범위를 '임직원 가족'까지 확대한 것이다. 금융 소비자가 신뢰할 수 있는 산업 환경을 조성하겠다는 의지로 풀이된다.임직원 가족으로 범위를 확장한 배경엔 특정금융정보법(특금법) 시행령이 있다. 지난해 9월 개정된 특금법 시행령엔 거래 투명성 제고를 위해 가상자산 사업자 및 임직원의 가상자산 거래를 제한하는 내용이 담겼다. 이를 이행하지 않을 경우, 관련 사업자는 영업정지 처분 또는 1억원 이하의 과태료를 부과받을 수 있다.두나무는 임직원의 다른 거래소를 통한 거래도 일부 제한하고 있다. 이 조치에 따라 두나무 임직원이 다른 거래소를 통해 가상자산을 거래하려면 비트코인 등 시가총액 상위 12개 종목만 사고팔 수 있다. 거래 금액은 매수 원금 기준 연간 1억원 이하로 제한되며, 분기마다 거래내역을 보고해야 한다.두나무 관계자는 ""기업의 사회적 책무를 다하려 지난 8월부터 정책을 강화했다""며 ""임직원의 다른 거래소 거래를 제한하고, 직계가족의 업비트 거래소 이용을 제한하는 등 내부 통제 규정을 선제적으로 마련해 준수하고 있다""고 밝혔다.
",2022-11-30 14:34:01
"델리오, 월드컵 스코어 맞추면 비트코인 증정",2022.11.30,디센터,http://decenter.kr,,
